#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-12-07T07:52:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ61af11f5137f97	
#INFO	-out.max=unlimited	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-order=I
#-out.src=I/345/gaia2
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&pos:M13( 30 arcmin J2000)&HTTPPRM:&&-ref=VIZ61af11f5137f97&-out.max=50&-out.form=HTML Table&-out.add=_RAJ,_DEJ&-oc.form=dec&-c=M13&-c.eq=J2000&-c.r=30&-c.u=arcmin&-c.geom=b&-order=I&-out.orig=standard&-out=DR2Name&-out=Gmag&-out=BPmag&-out=RPmag&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=I/345/gaia2
#-c=M13
#-c.eq=J2000
#-c.r= 30
#-c.u=arcmin
#-c.geom=b
#-source=I/345/gaia2
#-out.orig=standard
#-out=DR2Name
#-out=Gmag
#-out=BPmag
#-out=RPmag
#
#INFO	-c=250.423475+36.461319,bm=30.000000/30.	
#Constraint -bmark=POST

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
_RAJ2000|_DEJ2000|DR2Name|Gmag|BPmag|RPmag
250.3355092542643|+36.4609358419334|Gaia DR2 1328104634976501120|20.3928|       |
250.3188079564061|+36.4659121649585|Gaia DR2 1328104703696259328|19.8554|19.4042|18.9345
250.3343072548706|+36.4789155774617|Gaia DR2 1328104738055970688|19.3147|18.9745|18.2756
250.3258091459318|+36.4728866297149|Gaia DR2 1328104703696257408|20.3483|       |
250.3253602287625|+36.4730425443212|Gaia DR2 1328104703696257024|19.1000|18.2486|17.8761
250.3477927053508|+36.4686489449949|Gaia DR2 1328104669336161920|20.3942|       |
250.3381977917431|+36.4866971372063|Gaia DR2 1328104738056010624|18.4662|18.5521|17.8889
250.3358467284316|+36.4613786124184|Gaia DR2 1328104634976497536|19.3683|18.9809|18.3490
250.3470451135879|+36.4700243263941|Gaia DR2 1328104669336163584|20.1473|       |
250.3217659916588|+36.4698374788047|Gaia DR2 1328104703696271232|20.4334|19.7733|19.3576
250.3222007579378|+36.4702437811740|Gaia DR2 1328104703696271104|19.6274|18.8212|18.5908
250.3219031711209|+36.4705672645513|Gaia DR2 1328104703696270976|19.9491|19.4430|
250.3316932726851|+36.4639163001529|Gaia DR2 1328104634976595584|20.9723|       |
250.3385265535053|+36.4656894620007|Gaia DR2 1328104634976523264|19.7794|18.6742|18.1930
250.3397767755179|+36.4599204275113|Gaia DR2 1328104634976409728|19.9274|19.3555|18.8544
250.3272525230548|+36.4752838975515|Gaia DR2 1328104703696269184|20.2851|19.8208|19.4638
250.3368969243375|+36.4619765911174|Gaia DR2 1328104634976493952|19.1688|18.9458|18.3797
250.3492283771047|+36.4712856828036|Gaia DR2 1328104669336181376|18.2729|17.5779|16.8097
250.3490142340536|+36.4713090339125|Gaia DR2 1328104669336181248|18.2380|       |
250.3363958427337|+36.4842589285078|Gaia DR2 1328104738056004480|20.1959|20.0034|18.8060
250.3351661625005|+36.4841393873359|Gaia DR2 1328104738056004352|20.3245|       |
250.3362608516003|+36.4840546577229|Gaia DR2 1328104738056004096|20.2822|       |
250.3519332625216|+36.4726767139969|Gaia DR2 1328104669336154112|18.6503|18.6884|18.1093
250.3305123740355|+36.4515270403117|Gaia DR2 1328104634976439936|20.9897|       |
250.3198965442658|+36.4626735794519|Gaia DR2 1328104703696214528|19.7413|19.6784|18.8578
250.3269913537185|+36.4695118638670|Gaia DR2 1328104703696210944|19.9521|19.7582|19.2316
250.3321484157725|+36.4818420814133|Gaia DR2 1328104738056023424|21.0590|       |
250.3508173452179|+36.4725196596407|Gaia DR2 1328104669336175744|17.9951|18.0670|17.3708
250.3513135155323|+36.4721915184717|Gaia DR2 1328104669336157568|20.2576|       |
250.3493347298702|+36.4701181713658|Gaia DR2 1328104669336157056|19.7064|18.9904|18.5487
250.3519408801841|+36.4743859580491|Gaia DR2 1328104669336176768|20.1686|       |
250.3519252396540|+36.4739280094750|Gaia DR2 1328104669336176896|20.1912|       |
250.3315340647993|+36.4519617340619|Gaia DR2 1328104634976418176|17.7367|17.8823|17.1390
250.3469938476530|+36.4670622791769|Gaia DR2 1328104669336142080|18.7829|18.4322|17.8235
250.3380132946205|+36.4579027687099|Gaia DR2 1328104634976403840|20.4109|19.7222|19.3273
250.3487557402144|+36.4694392191820|Gaia DR2 1328104669336155008|19.1878|18.6658|18.1317
250.3364848104678|+36.4590132049450|Gaia DR2 1328104634976452352|19.4691|19.0586|18.5127
250.3417547859616|+36.4844907318824|Gaia DR2 1328104738055948928|20.8584|19.8274|19.3237
250.3368736014684|+36.4588624911831|Gaia DR2 1328104634976452224|20.9779|       |
250.3413783504459|+36.4631234685582|Gaia DR2 1328104669336178944|18.1131|18.1391|17.5366
250.3253313620433|+36.4675559089206|Gaia DR2 1328104703696209792|20.3566|19.9795|19.4310
250.3299072825922|+36.4722270429373|Gaia DR2 1328104703696209664|20.5272|19.6913|19.1912
250.3357952506820|+36.4732098423677|Gaia DR2 1328104738059380480|21.0680|       |
250.3483891741561|+36.4713138376762|Gaia DR2 1328104669336181504|16.1450|16.4122|15.4696
250.3424672064695|+36.4649305868725|Gaia DR2 1328104669336187648|19.6850|19.3758|18.9255
250.3536560876664|+36.4671726960042|Gaia DR2 1328104669336015488|19.5397|18.7297|18.0241
250.3363851085917|+36.4565374519707|Gaia DR2 1328104634976411904|18.8958|18.6823|18.1052
250.3364242076123|+36.4569718745567|Gaia DR2 1328104634976411776|20.5085|       |
250.3525866322170|+36.4734598053525|Gaia DR2 1328104669336147712|19.4667|       |
250.3274454462547|+36.4849532787601|Gaia DR2 1328104738059482496|21.0725|       |
250.3460785651431|+36.4595636330640|Gaia DR2 1328104669336031744|19.0955|       |
250.3374192441432|+36.4595873811370|Gaia DR2 1328104634976446208|19.8631|19.2527|18.9732
250.3503739996154|+36.4714679201713|Gaia DR2 1328104669336165120|20.2855|       |
250.3227913996028|+36.4708316571246|Gaia DR2 1328104703696270336|19.7200|       |
250.3419875908586|+36.4674296868025|Gaia DR2 1328104669336234624|20.3820|       |
250.3462136341495|+36.4675880575878|Gaia DR2 1328104669336164096|19.8099|       |
250.3454284489547|+36.4670785176837|Gaia DR2 1328104669336163968|20.1882|       |
250.3456629539465|+36.4675414183014|Gaia DR2 1328104669336163456|18.8218|17.6970|17.0813
250.3335941925122|+36.4542958910865|Gaia DR2 1328104634976423936|18.8940|18.7731|18.0653
250.3483532518819|+36.4682981151475|Gaia DR2 1328104669336138880|20.2494|       |
250.3476232776434|+36.4686009756358|Gaia DR2 1328104669336162048|20.4786|       |
250.3203311869376|+36.4633516738814|Gaia DR2 1328104703696217600|20.4692|       |
250.3205038838279|+36.4636805859618|Gaia DR2 1328104703696217472|19.4718|19.2895|18.6082
250.3260468233989|+36.4733764284462|Gaia DR2 1328104703696257280|20.6127|       |
250.3310302498941|+36.4742315420230|Gaia DR2 1328104738055955456|20.8095|20.0635|19.7810
250.3383870955746|+36.4857548825869|Gaia DR2 1328104738055996032|18.9651|19.0135|18.4319
250.3271921378797|+36.4702228529384|Gaia DR2 1328104703696216576|18.8294|17.7499|17.0626
250.3313433086130|+36.4805380772572|Gaia DR2 1328104738056013952|20.3632|19.7971|19.2144
250.3242429042926|+36.4812374014236|Gaia DR2 1328104738056091264|18.8670|18.7835|18.1245
250.3279621474130|+36.4708733417559|Gaia DR2 1328104703696216320|20.6643|       |
250.3335270169254|+36.4784468397754|Gaia DR2 1328104738055970560|20.5073|       |
250.3233948994279|+36.4644428103183|Gaia DR2 1328104703696195584|20.5879|20.0635|19.2589
250.3394417696734|+36.4840928887279|Gaia DR2 1328104738055970304|20.2522|19.7441|19.1890
250.3498257353214|+36.4729136231317|Gaia DR2 1328104669336195072|18.9579|       |
250.3495687233720|+36.4730588935184|Gaia DR2 1328104669336194944|18.7362|       |17.3987
250.3269703650072|+36.4712360890776|Gaia DR2 1328104703696231040|19.8771|19.5301|19.1636
250.3376072130570|+36.4604369223142|Gaia DR2 1328104634976456320|19.2208|18.3872|18.0419
250.3444179762049|+36.4673087841759|Gaia DR2 1328104669336193792|20.1194|       |
250.3399772607559|+36.4613284595293|Gaia DR2 1328104634976435968|19.5423|18.1429|18.0205
250.3339009901558|+36.4814291789085|Gaia DR2 1328104738055999360|18.5197|       |
250.3397117042870|+36.4611871717305|Gaia DR2 1328104634976435840|19.5698|18.6786|18.1468
250.3396225512541|+36.4615206388732|Gaia DR2 1328104634976435712|20.2910|       |
250.3395237170951|+36.4619353641203|Gaia DR2 1328104634976435584|18.7609|18.6228|18.0370
250.3476126682551|+36.4705165246957|Gaia DR2 1328104669336193280|19.0577|18.8070|18.1991
250.3220717612427|+36.4660480412367|Gaia DR2 1328104703696229248|20.6268|20.2983|19.8243
250.3322452607040|+36.4763672541779|Gaia DR2 1328104738055966592|19.7625|19.3788|18.5893
250.3397030596651|+36.4628680138769|Gaia DR2 1328104634976453120|20.0357|       |
250.3399833562842|+36.4632069989669|Gaia DR2 1328104634976452992|19.1537|       |
250.3285621242528|+36.4532553635349|Gaia DR2 1328104634976488960|19.9742|19.1218|18.6462
250.3287347814810|+36.4727214638660|Gaia DR2 1328104703696227200|19.3665|       |
250.3492116833249|+36.4706360822320|Gaia DR2 1328104669336171520|20.4284|       |
250.3279446416709|+36.4720603098375|Gaia DR2 1328104703696227072|18.8755|18.4905|17.9083
250.3291956393323|+36.4733842166784|Gaia DR2 1328104703696226944|20.9469|       |
250.3277554127379|+36.4722937230896|Gaia DR2 1328104703696226688|20.3246|       |
250.3507309373642|+36.4747144080256|Gaia DR2 1328104669336206720|19.7767|       |
250.3270578696872|+36.4731319857900|Gaia DR2 1328104703696226560|19.5057|19.0880|18.4040
250.3509585737125|+36.4750729038408|Gaia DR2 1328104669336206592|18.9465|18.4447|17.8243
250.3512037617485|+36.4750141729224|Gaia DR2 1328104669336206464|19.8034|       |
250.3295173757335|+36.4727568706467|Gaia DR2 1328104703696226304|20.6890|       |
250.3358564041000|+36.4594338568285|Gaia DR2 1328104634976467200|19.9528|       |
250.3361688097099|+36.4801517474944|Gaia DR2 1328104738055963776|17.9517|18.1354|17.4712
250.3392282502490|+36.4833181642067|Gaia DR2 1328104738055963648|20.4311|19.3124|18.8733
250.3294647743543|+36.4758725641560|Gaia DR2 1328104738055987712|19.9665|19.4071|18.6870
250.3338691941814|+36.4777956048313|Gaia DR2 1328104738055963008|19.4335|19.0057|18.5343
250.3528345793228|+36.4732526119879|Gaia DR2 1328104669336147840|19.2721|       |
250.3328009548951|+36.4561566710146|Gaia DR2 1328104634976465536|20.7967|19.9509|19.8009
250.3420338471647|+36.4658003308755|Gaia DR2 1328104669336203648|19.7452|       |
250.3418576058222|+36.4659425162303|Gaia DR2 1328104669336203520|18.9217|18.4305|17.7228
250.3374532875887|+36.4842680144094|Gaia DR2 1328104738055989888|19.9872|19.6034|19.0008
250.3324175955420|+36.4777925875948|Gaia DR2 1328104738055977472|20.7029|       |
250.3320804081064|+36.4778544946778|Gaia DR2 1328104738055977344|19.0824|18.9464|18.2326
250.3221417380097|+36.4673115188410|Gaia DR2 1328104703696238848|20.4442|20.0147|19.4476
250.3445481232169|+36.4680445338458|Gaia DR2 1328104669336202496|19.3452|18.6562|18.1725
250.3215806255216|+36.4671688631045|Gaia DR2 1328104703696238720|20.5029|19.9953|19.3850
250.3450953411536|+36.4689987244720|Gaia DR2 1328104669336216704|19.7378|       |
250.3305651717064|+36.4758371758301|Gaia DR2 1328104738055976320|20.9684|       |
250.3490578730894|+36.4724672632104|Gaia DR2 1328104669336201472|19.4621|       |
250.3197114982538|+36.4647137818883|Gaia DR2 1328104703696237696|20.9294|       |
250.3346052751183|+36.4798485818591|Gaia DR2 1328104738055975808|20.7357|19.9263|20.0053
250.3302821691191|+36.4754298188065|Gaia DR2 1328104738055975680|20.1869|19.3229|19.2587
250.3368828475748|+36.4821094418578|Gaia DR2 1328104738055975168|20.3294|       |
250.3358068172755|+36.4490120813427|Gaia DR2 1328104634976285824|19.4350|18.8935|18.1657
250.3495787658247|+36.4741338583907|Gaia DR2 1328104669336218880|19.4476|       |
250.3364333239162|+36.4744030114148|Gaia DR2 1328104738055888768|20.7221|       |
250.3368738723184|+36.4551959241167|Gaia DR2 1328104634976375424|19.5092|18.9960|18.5429
250.3362560259200|+36.4557211638965|Gaia DR2 1328104634976375296|16.9433|17.2647|16.3752
250.3341104217905|+36.4523601527419|Gaia DR2 1328104634976374272|19.4260|19.1520|18.4532
250.3332708036891|+36.4779454527892|Gaia DR2 1328104738055971840|20.9980|       |
250.3454662573908|+36.4702899234121|Gaia DR2 1328104669336222208|20.2681|       |
250.3337817530800|+36.4783005126986|Gaia DR2 1328104738055970816|20.3182|       |
250.3526245520059|+36.4711570454555|Gaia DR2 1328104669336110336|19.3414|18.6702|18.2181
250.3423188563106|+36.4606424650531|Gaia DR2 1328104634976371328|17.5585|17.2547|16.5344
250.3426037771447|+36.4611584325439|Gaia DR2 1328104634976371200|20.2222|       |
250.3418509408791|+36.4606071076140|Gaia DR2 1328104634976370944|17.9090|       |
250.3407766862812|+36.4608211201841|Gaia DR2 1328104634976370816|18.2040|       |
250.3345574856920|+36.4751080860539|Gaia DR2 1328104738055919488|18.9567|18.1925|17.9013
250.3405859141515|+36.4606806809981|Gaia DR2 1328104634976370688|18.5842|       |
250.3347950345877|+36.4757690527731|Gaia DR2 1328104738055919360|18.3259|17.6634|17.1842
250.3345865891378|+36.4759846160895|Gaia DR2 1328104738055919232|19.2856|       |
250.3344801416599|+36.4761999623993|Gaia DR2 1328104738055919104|19.8406|       |
250.3345049847915|+36.4765671363093|Gaia DR2 1328104738055918976|19.9816|       |
250.3399249152147|+36.4639717881390|Gaia DR2 1328104634976470272|19.5845|       |
250.3347800792185|+36.4770284370321|Gaia DR2 1328104738055918720|20.6263|       |
250.3489029505012|+36.4745231044401|Gaia DR2 1328104669336236544|18.7707|18.6742|18.0419
250.3339887426293|+36.4587019890223|Gaia DR2 1328104634976471552|19.1554|18.8363|18.1645
250.3346034012949|+36.4744843644742|Gaia DR2 1328104738055917312|20.0886|19.2482|18.8421
250.3281461076382|+36.4824280887818|Gaia DR2 1328104738056070400|18.8751|18.0773|17.6672
250.3383259650552|+36.4782191800645|Gaia DR2 1328104738055915904|20.4458|19.5821|19.4086
250.3491889069118|+36.4681392723113|Gaia DR2 1328104669336121856|19.9778|       |
250.3488352221482|+36.4679662894268|Gaia DR2 1328104669336121728|18.3981|18.1432|17.5881
250.3171891427697|+36.4713383273394|Gaia DR2 1328104703696333312|20.2608|19.8737|19.5682
250.3348067239696|+36.4534589833169|Gaia DR2 1328104634976382848|19.6264|       |
250.3221976101555|+36.4603326006552|Gaia DR2 1328104703696157440|18.7905|18.6378|18.0984
250.3217359595390|+36.4760984750384|Gaia DR2 1328104703696334080|19.4242|19.4248|18.7320
250.3283462924738|+36.4685888304139|Gaia DR2 1328104703696175744|18.8211|18.8022|18.2291
250.3431036945399|+36.4672756706710|Gaia DR2 1328104669336213632|20.2720|       |
250.3433503317091|+36.4675048084882|Gaia DR2 1328104669336213760|18.1714|17.9051|17.3002
250.3378787162401|+36.4788574713672|Gaia DR2 1328104738055928832|19.0160|18.8605|18.1962
250.3440455213417|+36.4627930506552|Gaia DR2 1328104669336118144|20.6724|       |
250.3470905949862|+36.4658173816398|Gaia DR2 1328104669336117888|18.4664|18.3524|17.7123
250.3394688646275|+36.4588117976537|Gaia DR2 1328104634976395136|20.3548|       |
250.3390402358561|+36.4586536295796|Gaia DR2 1328104634976395008|19.5268|19.2366|18.5854
250.3345340596680|+36.4726042269698|Gaia DR2 1328104738055890560|21.0186|       |
250.3383739047889|+36.4764925008842|Gaia DR2 1328104738055890048|21.0329|       |
250.3397813117308|+36.4778829323535|Gaia DR2 1328104738055889664|19.8165|19.6344|18.9045
250.3293429890784|+36.4698115727032|Gaia DR2 1328104703696186752|20.2344|19.7179|19.0429
250.3529478299701|+36.4724069124269|Gaia DR2 1328104669336130944|19.8670|       |
250.3336919257546|+36.4868596258992|Gaia DR2 1328104738056062208|19.3622|19.3238|18.6942
250.3358221497715|+36.4878461651605|Gaia DR2 1328104738056042880|21.0118|       |
250.3364282084988|+36.4750669033144|Gaia DR2 1328104738055889024|17.8055|17.8069|17.1202
250.3366686863824|+36.4882691682930|Gaia DR2 1328104738056043008|16.8860|17.1498|16.2597
250.3367868666085|+36.4741692950817|Gaia DR2 1328104738055888896|21.0654|       |
250.3360671112209|+36.4895749230589|Gaia DR2 1328104738056062848|19.8998|19.4132|18.7188
250.3362523026963|+36.4881183484347|Gaia DR2 1328104738056043776|19.8827|       |
250.3211653097942|+36.4712757571384|Gaia DR2 1328104703696293376|19.1968|19.1209|18.6044
250.3502483114634|+36.4695919722580|Gaia DR2 1328104669336129664|20.1468|       |
250.3213690297641|+36.4727259074022|Gaia DR2 1328104703696305792|19.4508|19.1842|18.8326
250.3182721193768|+36.4664510310051|Gaia DR2 1328104699396674816|18.4726|18.5481|17.9842
250.3455891676273|+36.4783550143124|Gaia DR2 1328104669336323712|19.6904|18.9295|18.3521
250.3446253975750|+36.4608555438851|Gaia DR2 1328104669336080000|19.9368|19.2184|18.6140
250.3442728265269|+36.4723157094993|Gaia DR2 1328104669336270080|19.9222|19.0408|18.5893
250.3226090745639|+36.4613319396458|Gaia DR2 1328104703696164864|20.0945|19.0240|18.5733
250.3325044375029|+36.4728666539079|Gaia DR2 1328104738055922560|20.6036|20.2668|19.8765
250.3355417629920|+36.4759242382163|Gaia DR2 1328104738055922176|20.0564|       |
250.3356840744923|+36.4762912870413|Gaia DR2 1328104738055922048|20.5085|19.5702|
250.3385962514830|+36.4790870930425|Gaia DR2 1328104738055921920|19.7296|19.3710|18.5833
250.3410868148243|+36.4801136179980|Gaia DR2 1328104738055902464|18.6694|18.5644|17.9406
250.3243040667280|+36.4596926795933|Gaia DR2 1328104703699323776|21.0345|       |
250.3384344335228|+36.4788872836951|Gaia DR2 1328104738055921792|20.3060|       |
250.3371713026577|+36.4874661341582|Gaia DR2 1328104738056030208|18.9575|18.6953|18.2441
250.3516208296193|+36.4710589779051|Gaia DR2 1328104669336126976|19.8172|       |
250.3509409453215|+36.4708321647761|Gaia DR2 1328104669336126720|17.9551|       |
250.3414000469778|+36.4831470203833|Gaia DR2 1328104738055937024|20.5520|       |
250.3431405799574|+36.4821351745239|Gaia DR2 1328104738055901056|19.8783|19.2590|18.9560
250.3404976718060|+36.4829013182011|Gaia DR2 1328104738055936768|19.8371|       |
250.3168376298954|+36.4668401682051|Gaia DR2 1328104703696292736|19.4532|19.3784|18.8246
250.3402156140035|+36.4833712803900|Gaia DR2 1328104738055936512|19.9223|       |
250.3411174473214|+36.4836116794331|Gaia DR2 1328104738055936384|20.2591|       |
250.3323905126082|+36.4833095975866|Gaia DR2 1328104738056031360|19.6512|18.9530|18.2303
250.3211809738696|+36.4625509543856|Gaia DR2 1328104703696197888|18.7242|19.2772|17.7001
250.3356216625917|+36.4544992475736|Gaia DR2 1328104634976387328|19.4759|19.3188|18.8366
250.3326652840702|+36.4830206592256|Gaia DR2 1328104738056031616|19.7515|18.7689|18.2395
250.3246954788729|+36.4633061056821|Gaia DR2 1328104703696161920|19.2492|19.1730|18.6024
250.3318337928366|+36.4505953270714|Gaia DR2 1328104634976387200|19.6722|       |
250.3319119698148|+36.4509382443747|Gaia DR2 1328104634976387072|19.3160|18.8958|18.2986
250.3175902121116|+36.4677420115442|Gaia DR2 1328104703696293504|18.7718|18.8454|18.2269
250.3318356225687|+36.4515441604431|Gaia DR2 1328104634976403328|19.1774|       |
250.3432721808907|+36.4631927738446|Gaia DR2 1328104669336141440|19.8897|19.2137|18.8248
250.3259477651376|+36.4797209667346|Gaia DR2 1328104738056068224|19.6310|18.8541|18.3726
250.3434040324618|+36.4638424863921|Gaia DR2 1328104669336141184|20.1088|       |
250.3452006948514|+36.4779769497059|Gaia DR2 1328104669339398016|20.6123|       |
250.3219867422576|+36.4631126526933|Gaia DR2 1328104703696196608|20.8829|       |
250.3377419309453|+36.4885340766563|Gaia DR2 1328104738056033152|20.6081|       |
250.3310183796028|+36.4695304638770|Gaia DR2 1328104703696159232|20.1309|       |
250.3465404357098|+36.4664887133442|Gaia DR2 1328104669336139264|20.4284|       |
250.3304478983270|+36.4696388174181|Gaia DR2 1328104703696159104|18.2442|18.2248|17.4757
250.3463229203205|+36.4666757413605|Gaia DR2 1328104669336139136|19.5148|       |
250.3286965002775|+36.4793468181347|Gaia DR2 1328104738056034560|19.6947|19.0547|18.6677
250.3270696288370|+36.4618796900841|Gaia DR2 1328104630683625984|18.8984|18.9205|18.4642
250.3313812611839|+36.4591855192629|Gaia DR2 1328104630683625728|18.4734|18.0604|17.4888
250.3422306482760|+36.4620043305095|Gaia DR2 1328104669336138624|17.5891|17.5818|16.8187
250.3374112078791|+36.4899817705781|Gaia DR2 1328104738056054784|18.3106|18.3466|17.7186
250.3255062263162|+36.4649720027404|Gaia DR2 1328104703696174208|19.9209|19.1175|18.6715
250.3249859728613|+36.4650689966259|Gaia DR2 1328104703696174080|19.6949|18.9680|18.3985
250.3370392156436|+36.4781872091692|Gaia DR2 1328104738055931392|20.9870|20.4819|19.9909
250.3375704669239|+36.4514233499470|Gaia DR2 1328104634976301568|20.8503|       |
250.3476913156134|+36.4765842742470|Gaia DR2 1328104669336285952|17.9241|17.9633|17.2913
250.3311891106898|+36.4722408601642|Gaia DR2 1328104703696192384|20.4265|       |
250.3313270007733|+36.4725430744751|Gaia DR2 1328104703696192256|19.9781|       |
250.3312776382185|+36.4727430867169|Gaia DR2 1328104703696192128|19.2242|18.7403|18.1401
250.3448683964115|+36.4645461386321|Gaia DR2 1328104669336136448|19.7516|19.3928|18.8465
250.3307987141990|+36.4726290629091|Gaia DR2 1328104703696192000|20.5736|       |
250.3333138887235|+36.4743122266922|Gaia DR2 1328104738055930240|19.0219|19.0095|18.3814
250.3316711287604|+36.4711600934415|Gaia DR2 1328104703696172288|19.0201|18.9133|18.4325
250.3327195387635|+36.4523583237643|Gaia DR2 1328104634979297792|20.6791|20.2642|19.5481
250.3336924494602|+36.4759401355639|Gaia DR2 1328104738055945344|19.9185|20.0731|19.2543
250.3547403472292|+36.4689798041556|Gaia DR2 1328104669336042496|20.4495|       |
250.3429908901216|+36.4624537898580|Gaia DR2 1328104669336134272|19.1696|       |
250.3275023587331|+36.4661785892770|Gaia DR2 1328104703697793920|20.9361|       |
250.3440659828399|+36.4606174030124|Gaia DR2 1328104669336084352|19.9973|19.2556|18.6144
250.3215752082702|+36.4606341349917|Gaia DR2 1328104703696169344|20.7513|       |
250.3505678536697|+36.4671898088756|Gaia DR2 1328104669336083840|19.8954|19.3555|18.9103
250.3511600720731|+36.4678176694077|Gaia DR2 1328104669336083712|19.4649|18.8304|18.5430
250.3345678848776|+36.4842674563865|Gaia DR2 1328104738056024832|20.3418|20.5904|19.2350
250.3304127739748|+36.4671844663388|Gaia DR2 1328104703697792000|19.5699|19.4555|18.8542
250.3191654324611|+36.4720962973508|Gaia DR2 1328104703696324096|18.9872|18.9247|18.3508
250.3237679436160|+36.4626304707010|Gaia DR2 1328104703696167680|20.4609|19.4857|19.1193
250.3326685420427|+36.4717426508239|Gaia DR2 1328104703696167424|19.5585|19.3036|18.7170
250.3404098447457|+36.4668138310686|Gaia DR2 1328104669336251648|19.8981|19.2770|18.0724
250.3513885055369|+36.4654836204064|Gaia DR2 1328104669336030848|17.2991|17.3417|16.5166
250.3155369086463|+36.4670987392368|Gaia DR2 1328104703696308352|18.8423|18.9392|18.3724
250.3458034992283|+36.4597539929083|Gaia DR2 1328104669336031616|16.0288|16.3468|15.4030
250.3354338154323|+36.4772466890354|Gaia DR2 1328104738055939328|20.1835|19.3074|18.8743
250.3354948015490|+36.4776906433917|Gaia DR2 1328104738055939072|20.1211|       |
250.3376758394869|+36.4537218151447|Gaia DR2 1328104634976339584|17.2725|17.5455|16.7024
250.3397844939273|+36.4558083037391|Gaia DR2 1328104634976339328|17.3896|17.4623|16.6775
250.3319026757900|+36.4806175898376|Gaia DR2 1328104738056014080|20.5794|       |
250.3188231546571|+36.4675357878762|Gaia DR2 1328104703697803136|20.8411|       |
250.3382651610869|+36.4733885451751|Gaia DR2 1328104669336375296|19.5993|19.0963|18.5582
250.3491090892130|+36.4770019023424|Gaia DR2 1328104669341390976|15.5171|15.9057|14.9046
250.3313658549978|+36.4799473431552|Gaia DR2 1328104738057541248|21.2003|       |
250.3452151511290|+36.4768320141474|Gaia DR2 1328104669336316928|19.1919|       |
250.3390012937838|+36.4557565713475|Gaia DR2 1328104634976338816|18.2339|18.3225|17.4087
250.3454325889206|+36.4734501619450|Gaia DR2 1328104669341390720|19.0703|       |
250.3290561566364|+36.4647992323337|Gaia DR2 1328104703696113280|19.2400|18.4986|17.8934
250.3447304893777|+36.4798909229384|Gaia DR2 1328104669336374528|18.5862|18.4288|18.0324
250.3429891605742|+36.4779728787722|Gaia DR2 1328104669336374016|20.4392|       |
250.3475293387884|+36.4748032943190|Gaia DR2 1328104669341389312|20.1617|19.4975|18.8066
250.3369904715448|+36.4541363433667|Gaia DR2 1328104634976353152|20.3951|       |18.6867
250.3425729045134|+36.4690614841358|Gaia DR2 1328104669341388672|19.4814|19.2734|18.4501
250.3410384195838|+36.4582381562883|Gaia DR2 1328104634976353024|20.1886|19.5488|19.1578
250.3426585169403|+36.4599040732150|Gaia DR2 1328104634976352896|19.8608|       |
250.3468006153799|+36.4641132537199|Gaia DR2 1328104669336091136|20.6609|       |
250.3422806818433|+36.4594533164139|Gaia DR2 1328104634976352640|20.1253|       |18.5777
250.3272376068515|+36.4730150748312|Gaia DR2 1328104703701162240|20.7964|       |
250.3335762913181|+36.4792123026421|Gaia DR2 1328104738060900096|19.8163|19.6843|19.1268
250.3387693768529|+36.4696194043510|Gaia DR2 1328104669336318592|20.7630|       |
250.3376221888940|+36.4723878587641|Gaia DR2 1328104669336371712|19.1072|19.1186|18.5358
250.3405932048296|+36.4663475160175|Gaia DR2 1328104669341387392|19.6468|18.6314|18.1405
250.3283497888257|+36.4775554724779|Gaia DR2 1328104738056018048|18.6107|18.5647|17.9162
250.3310026182522|+36.4813556243884|Gaia DR2 1328104738059053952|21.0787|       |
250.3387997530300|+36.4742377643103|Gaia DR2 1328104669336371328|21.0843|       |
